ts,imei,mwra,c.android.gm,c.android.youtube,c.katana,c.dogalize,c.android.chrome,c.android.vending,c.raider,c.UCMobile.intl,c.updateassist,c.UCMobile.x86
2018-05-06 02:09:00,359043379931766254,1.0,9.18257,13.30085,12.905,16.22936,15.8577,46.05362,58.85746,7.76136,47.06472,76.96999
2018-05-06 02:10:00,8630330696303481388,1.0,7.98496,12.48056,12.83891,13.45927,11.81681,55.11595,55.37528,26.72713,65.12345,33.12743
2018-05-06 02:11:00,359043379931766718,0.0,11.60104,11.75334,14.86446,9.06819,13.83376,51.41637,83.48324,66.84556,29.67879,82.35555
2018-05-06 02:12:00,3590433799317661420,0.0,8.50019,15.26816,13.59728,7.59671,12.60825,40.50092,84.5283,86.36938,56.24394,17.64419
2018-05-06 02:13:00,8630330696303481933,1.0,14.12439,7.09705,12.59371,12.20354,13.33492,64.8732,29.61104,41.92192,77.94137,8.0608
2018-05-06 02:14:00,359043379931766577,1.0,6.51063,15.95943,9.43631,12.05899,12.6114,44.71493,72.80549,14.5536,75.73996,32.11561
2018-05-06 02:15:00,359043379931766387,1.0,7.92376,15.13814,9.49518,15.02525,12.11688,73.02317,74.79743,18.14449,93.70385,99.50993
2018-05-06 02:16:00,3590433799317661792,1.0,14.93388,11.09146,3.31184,13.29184,12.7142,51.80498,50.62741,86.20066,33.04169,95.87222
2018-05-06 02:17:00,3590433799317661669,1.0,13.28783,9.69955,11.53512,8.43269,15.28828,28.53095,62.24937,50.31188,9.7301,6.44325
2018-05-06 02:18:00,3590433799317661354,1.0,13.28403,9.34417,8.30551,11.99634,14.31252,57.31599,48.13642,8.71387,59.09665,73.7803
2018-05-06 02:19:00,863033069630348958,1.0,10.88594,7.89915,12.81996,12.14824,11.70844,46.68379,62.89857,45.27291,1.28998,71.90975
2018-05-06 02:20:00,8630330696303481503,1.0,12.67198,8.95095,4.8757,18.49491,12.79979,47.44091,68.9043,48.55018,60.63397,66.90964
2018-05-06 02:21:00,8630330696303481388,0.0,4.18616,15.09608,13.90827,4.53681,12.80211,65.30771,78.89575,44.58038,54.02345,87.28747
2018-05-06 02:22:00,3590433799317661552,1.0,9.47241,11.75107,9.29415,10.45576,16.81432,55.78165,58.00925,67.09095,3.99043,56.33182
2018-05-06 02:23:00,8630330696303481974,1.0,11.05722,10.56346,9.04317,10.37901,14.91718,67.42696,41.22382,94.75348,22.61035,23.88812
2018-05-06 02:24:00,3590433799317662139,0.0,7.14846,11.06778,13.82697,8.84686,15.54982,51.9993,53.8348,55.71259,48.75604,93.39283
2018-05-06 02:25:00,3590433799317661057,1.0,7.41214,15.23334,9.03583,10.67841,13.53577,55.82522,49.50618,65.46063,63.07958,44.81566
2018-05-06 02:26:00,3590433799317661776,1.0,11.14082,10.41315,9.07924,11.26316,12.00983,56.33425,68.2506,79.66781,98.2612,29.50941
2018-05-06 02:27:00,3590433799317662279,1.0,13.11994,11.12645,7.61339,12.00735,12.15411,57.62612,59.4783,40.63109,39.99074,33.14333
2018-05-06 02:28:00,8630330696303482451,1.0,14.02056,9.10497,6.4371,16.67051,9.74727,49.69334,51.3567,50.14577,95.04929,4.9326
2018-05-06 02:29:00,359043379931766445,1.0,7.56245,8.49616,18.13192,13.22291,11.93761,53.15134,57.99812,74.82983,9.17917,70.78799
2018-05-06 02:30:00,359043379931766064,1.0,11.82457,9.58084,11.75171,10.9276,14.86488,40.10253,43.43126,67.17978,57.33331,42.48544
2018-05-06 02:31:00,3590433799317661446,1.0,11.07586,9.89671,8.64644,11.9633,12.98246,79.06777,52.4153,95.74529,81.36623,99.92916
2018-05-06 02:32:00,359043379931766817,0.0,6.34541,11.23013,18.00571,10.41053,11.75056,60.19185,60.91324,10.2557,95.48457,73.11565
2018-05-06 02:33:00,8630330696303482204,1.0,13.88674,9.28279,5.51309,14.89573,13.69506,54.18042,58.32057,52.57124,2.07456,96.70669
2018-05-06 02:34:00,8630330696303482139,0.0,9.72003,12.2868,11.3812,9.33427,14.17505,57.94677,79.59503,8.77985,42.81184,17.8921
2018-05-06 02:35:00,3590433799317661321,1.0,13.82858,8.8874,5.38349,15.69664,13.75575,67.82345,53.79458,36.17481,21.21065,25.87416
2018-05-06 02:36:00,8630330696303482030,1.0,4.74377,13.92991,11.9269,17.03195,11.67278,67.53263,53.45602,61.94299,20.28708,28.72557
2018-05-06 02:37:00,8630330696303481875,1.0,12.96722,10.29615,12.58904,10.52761,16.25154,54.32137,46.42979,56.35627,68.36782,66.81205
2018-05-06 02:38:00,8630330696303482253,1.0,10.53965,11.37406,9.66243,12.93843,12.9111,51.77913,50.9445,26.35159,2.1624,49.02513
2018-05-06 02:39:00,3590433799317661420,1.0,8.30337,14.4521,8.51224,12.41209,13.92792,37.10259,54.74085,76.32171,91.17718,0.15195
2018-05-06 02:40:00,8630330696303481818,1.0,9.80102,10.55961,10.39848,12.40335,13.93312,71.90337,56.738,20.35481,66.46249,26.58619
2018-05-06 02:41:00,8630330696303481289,1.0,14.03359,15.28486,5.67176,9.8815,11.63363,43.33965,72.55645,15.24757,2.91389,19.1972
2018-05-06 02:42:00,359043379931766262,0.0,9.18202,10.58579,10.62437,10.14542,12.89381,51.07877,65.61641,62.54279,8.54475,65.03336
2018-05-06 02:43:00,359043379931766049,1.0,14.67661,15.67382,11.19054,6.19228,12.50133,57.8755,73.08614,82.30969,32.83892,71.84879
2018-05-06 02:44:00,863033069630348727,1.0,13.45959,9.44931,7.67561,7.95684,14.36686,64.67419,70.59475,30.7536,66.31726,50.75271
2018-05-06 02:45:00,8630330696303481909,1.0,12.41783,10.45624,10.11597,10.83551,11.8204,74.6925,71.62548,58.17576,33.66757,33.51404
2018-05-06 02:46:00,3590433799317661883,0.0,6.5319,14.60062,15.26588,7.91962,13.41213,65.54997,58.41817,67.68032,70.96075,71.65716
2018-05-06 02:47:00,8630330696303481081,1.0,10.32153,11.42997,8.22373,9.69387,11.20807,55.53238,62.21131,1.50259,40.59166,3.13447
2018-05-06 02:48:00,359043379931766783,1.0,14.83009,8.17286,9.08419,15.19808,15.06518,66.86546,53.68919,52.99378,70.30059,70.73646
2018-05-06 02:49:00,3590433799317661354,1.0,8.27778,9.44922,10.89,15.89657,12.24844,57.25052,50.26819,54.34803,27.26626,97.19124
2018-05-06 02:50:00,359043379931766833,0.0,12.42905,11.67281,13.02748,8.60177,14.4913,58.77127,57.54802,90.95307,57.28947,54.141
2018-05-06 02:51:00,8630330696303481842,1.0,6.14907,14.62175,9.16035,13.1629,9.40811,49.9713,48.10853,16.67034,55.94524,46.75449
2018-05-06 02:52:00,8630330696303481180,1.0,10.05745,12.09019,10.19657,16.36135,12.47499,35.97483,68.05736,48.32057,29.02015,10.18956
2018-05-06 02:53:00,8630330696303482238,0.0,14.15252,13.93727,11.77129,9.49456,11.36785,66.75768,72.04044,30.10726,62.0584,76.51164
2018-05-06 02:54:00,359043379931766288,0.0,7.8922,11.10153,8.84635,9.1649,11.73026,53.50552,39.73713,29.8667,75.21881,94.36118
2018-05-06 02:55:00,359043379931766502,1.0,11.44669,10.40663,9.38503,10.85523,10.36087,49.55174,40.64404,58.98031,19.0879,5.59456
2018-05-06 02:56:00,3590433799317662360,1.0,9.29228,6.12941,11.54738,11.40996,13.79371,49.47316,64.13449,71.87453,64.77874,56.75476
2018-05-06 02:57:00,359043379931766890,1.0,9.93148,8.48949,9.62599,13.85633,14.73151,49.03527,63.042,25.80081,41.54232,98.44105
2018-05-06 02:58:00,8630330696303481438,0.0,10.08534,11.7661,13.73404,8.97682,15.28767,50.63079,48.16068,60.89984,40.55222,75.62214
2018-05-06 02:59:00,8630330696303481701,0.0,14.08331,13.03695,11.83665,7.25254,14.06059,58.0786,43.5445,69.05506,48.77127,34.08276
2018-05-06 03:00:00,359043379931766726,0.0,14.25632,12.31666,11.6148,11.85149,11.6741,74.43537,52.26609,63.57828,19.22593,9.385
2018-05-06 03:01:00,359043379931766007,1.0,12.53563,8.46622,7.74415,8.8685,10.22839,39.71611,30.8913,79.56947,39.104,79.04566
2018-05-06 03:02:00,3590433799317661362,1.0,5.33518,13.7877,9.45975,15.35488,8.3287,72.84173,72.69529,19.45223,16.22565,81.23894
2018-05-06 03:03:00,8630330696303482287,1.0,10.51079,11.17913,11.82505,11.37965,17.68627,86.13848,38.1213,59.33846,14.04564,43.91341
2018-05-06 03:04:00,359043379931766312,1.0,13.3231,8.98807,9.34583,15.02203,11.62167,55.54605,42.22927,45.24963,89.27496,11.28279
2018-05-06 03:05:00,863033069630348370,0.0,12.57287,14.09684,13.89568,11.80486,11.41894,69.22276,60.63929,41.75048,89.42782,68.49691
2018-05-06 03:06:00,3590433799317661040,0.0,7.96151,12.1272,12.24347,9.60588,14.5778,46.30565,50.22661,6.14411,61.37804,88.4537
2018-05-06 03:07:00,8630330696303481131,0.0,7.15455,12.39982,13.62972,7.62958,12.85091,51.9423,59.96061,33.07385,37.3328,71.95602
2018-05-06 03:08:00,359043379931766197,0.0,6.4816,16.10263,11.12819,14.92427,13.13966,57.39926,82.23592,69.11018,79.01493,46.20593
2018-05-06 03:09:00,359043379931766866,1.0,9.27482,14.50601,6.64727,13.01876,7.20161,60.60636,46.12485,61.85724,70.71527,42.45815
2018-05-06 03:10:00,3590433799317662055,1.0,10.57827,12.83996,6.32064,10.2222,10.85408,40.7019,34.38899,98.02525,89.71299,88.98164
2018-05-06 03:11:00,359043379931766825,1.0,10.60624,13.27476,8.94271,11.77915,16.87733,52.96317,54.52411,74.03734,99.51872,78.65026
2018-05-06 03:12:00,3590433799317662386,1.0,13.61196,12.00672,6.48846,13.77321,14.02075,60.94053,33.13623,23.61941,94.34838,22.27265
2018-05-06 03:13:00,3590433799317661552,1.0,6.66431,16.37305,11.33935,10.2366,15.04619,62.51171,40.81206,60.70278,63.00182,10.06659
2018-05-06 03:14:00,8630330696303481974,0.0,9.72328,9.50045,10.64525,12.44484,12.13903,56.4203,75.32921,82.05503,83.49709,98.8376
2018-05-06 03:15:00,3590433799317661206,0.0,12.1778,17.75621,13.80138,6.95679,14.21412,71.79265,69.60673,9.88956,25.25484,57.8007
2018-05-06 03:16:00,3590433799317661388,1.0,7.62246,11.09746,11.67923,17.19112,11.7424,47.40789,47.31935,42.26833,45.5141,48.29666
2018-05-06 03:17:00,3590433799317661032,1.0,10.54141,8.91792,12.28284,10.8269,11.50194,74.55218,56.02934,8.26286,45.33882,60.20254
2018-05-06 03:18:00,3590433799317662386,0.0,10.14228,14.34424,13.45866,8.72861,12.20882,69.12148,49.99357,3.69343,20.12917,12.70979
2018-05-06 03:19:00,359043379931766148,0.0,8.42541,13.48141,12.27996,8.1988,14.70156,71.52046,35.89305,10.83503,88.51347,26.92175
2018-05-06 03:20:00,863033069630348313,1.0,10.67157,13.90854,11.43062,8.19961,12.38998,51.72068,41.93891,66.39465,6.71293,15.49262
2018-05-06 03:21:00,359043379931766023,1.0,9.24665,11.85339,8.14848,11.56998,12.90873,75.91666,28.20009,7.37096,18.76117,97.84014
2018-05-06 03:22:00,8630330696303481644,0.0,7.27707,10.64696,17.92851,11.38909,11.48667,74.2735,49.88057,25.81142,21.38064,67.91013
2018-05-06 03:23:00,8630330696303481339,1.0,11.5478,8.28765,11.75373,12.24115,9.31089,50.70166,41.4152,49.51501,23.67259,16.59706
2018-05-06 03:24:00,359043379931766437,1.0,14.59939,11.44763,5.39596,14.88679,8.38477,45.89885,55.75457,52.27791,55.61014,59.01332
2018-05-06 03:25:00,8630330696303481743,1.0,12.60163,8.28752,10.55719,12.57902,9.67697,62.19122,37.56187,31.12572,25.67706,62.8069
2018-05-06 03:26:00,863033069630348149,1.0,12.29933,10.13912,13.20041,10.56893,11.47106,55.82549,83.4117,33.54692,13.37797,72.59255
2018-05-06 03:27:00,359043379931766379,1.0,8.23055,14.39219,7.91353,13.20206,13.67897,48.9717,55.71731,25.0769,15.4775,30.66231
2018-05-06 03:28:00,3590433799317661917,1.0,9.22104,11.30553,12.08061,13.07729,12.78125,60.36997,51.63441,8.11834,42.05303,47.04673
2018-05-06 03:29:00,8630330696303481461,0.0,14.52783,16.92227,14.97765,6.2632,15.0286,41.58691,61.50562,60.51733,67.87346,49.85232
2018-05-06 03:30:00,359043379931766536,1.0,10.26201,9.18682,10.68543,10.54674,14.37045,52.65384,60.93757,12.55175,48.99654,26.68571
2018-05-06 03:31:00,3590433799317661990,1.0,11.81147,9.95785,9.02372,11.81256,14.72207,35.89266,55.16535,34.53798,63.21371,45.51813
2018-05-06 03:32:00,863033069630348586,0.0,15.33227,13.36434,14.80589,10.05188,10.84094,55.62504,61.07443,48.48271,43.91417,81.24158
2018-05-06 03:33:00,3590433799317661776,0.0,10.68735,7.86083,14.70856,9.57368,14.76955,62.5528,43.6183,2.20639,60.05914,98.2134
2018-05-06 03:34:00,3590433799317662006,0.0,11.23176,12.79292,11.61173,10.01132,13.63776,64.93415,28.03309,23.08475,12.27457,76.4953
2018-05-06 03:35:00,8630330696303481586,1.0,13.33892,7.78119,9.21269,13.73478,16.7435,67.14316,67.93329,27.44094,58.60436,65.2714
2018-05-06 03:36:00,359043379931766759,1.0,8.83192,12.12685,11.98998,13.56176,14.76159,54.15348,70.34105,54.68058,58.68775,41.98242
2018-05-06 03:37:00,863033069630348628,0.0,12.47549,13.28291,14.32145,8.40368,12.72935,50.84841,71.26018,60.6092,34.84997,62.60214
2018-05-06 03:38:00,8630330696303481289,0.0,16.52455,12.596,13.84233,7.14793,12.13004,60.64056,52.62131,97.75973,35.35389,71.11751
2018-05-06 03:39:00,8630330696303481537,0.0,6.87929,8.84118,12.63763,11.13819,10.51039,68.86155,62.73779,22.03974,43.26786,53.13482
2018-05-06 03:40:00,3590433799317661669,1.0,12.36459,9.31034,12.61607,8.1241,12.92135,42.1605,72.2638,20.27605,79.96166,70.83198
2018-05-06 03:41:00,863033069630348909,1.0,12.37773,13.14117,7.56836,12.39504,11.65987,53.54809,50.39203,18.76167,76.52693,72.80451
2018-05-06 03:42:00,8630330696303481107,0.0,13.65714,8.54078,7.8974,14.80213,14.62527,42.05453,50.81107,72.5055,90.31152,52.9761
2018-05-06 03:43:00,359043379931766627,1.0,13.90174,9.53766,6.55298,13.27847,7.84524,56.72843,63.64346,76.70544,6.82719,75.94243
2018-05-06 03:44:00,359043379931766775,0.0,15.34438,14.4026,13.619,6.17216,13.06862,55.37075,70.79769,99.10383,96.18093,19.2432
2018-05-06 03:45:00,863033069630348677,1.0,9.32628,10.3879,5.10083,14.64944,12.37835,42.27611,57.56857,20.05035,15.02086,97.87524
2018-05-06 03:46:00,359043379931766734,1.0,10.18388,10.20304,9.00716,11.87752,10.82266,43.57602,63.7695,38.10889,68.23938,42.09316
2018-05-06 03:47:00,8630330696303481933,1.0,14.01974,9.68977,7.58713,13.14909,16.22897,54.89301,72.03279,77.16373,99.07309,29.11124
2018-05-06 03:48:00,359043379931766973,1.0,10.92703,8.95998,11.10229,10.46034,9.30091,50.64891,39.11033,31.32806,30.91663,71.89311
2018-05-06 03:49:00,3590433799317661941,1.0,8.01048,11.66695,12.18733,15.89191,16.0895,40.06607,53.97138,68.70343,21.93503,74.63431
2018-05-06 03:50:00,8630330696303481966,1.0,11.37265,10.61529,7.94062,12.33138,12.13431,45.17035,41.68512,74.64909,71.37463,70.83158
2018-05-06 03:51:00,8630330696303481362,0.0,13.82814,13.96906,11.10992,9.83703,10.88462,34.34617,67.40203,42.53855,96.16245,9.26714
2018-05-06 03:52:00,863033069630348859,1.0,8.5279,12.85797,9.01258,10.61363,13.74337,77.12907,35.976,86.03902,78.91923,8.14086
2018-05-06 03:53:00,3590433799317661743,0.0,14.45817,12.32975,10.43517,9.85862,12.13341,65.39702,62.46486,31.58366,4.27612,23.27932
2018-05-06 03:54:00,8630330696303481974,0.0,8.6182,13.66645,16.00978,10.13274,12.10963,44.07991,74.2272,5.03578,23.53373,77.66314
2018-05-06 03:55:00,863033069630348339,1.0,9.01288,11.8545,9.05519,11.83653,12.59921,64.41389,43.49814,3.77371,78.25306,98.57195
2018-05-06 03:56:00,863033069630348537,1.0,13.55656,8.97926,10.65857,14.20903,13.61647,57.08593,73.0782,72.86348,44.17098,63.37876
2018-05-06 03:57:00,8630330696303482246,1.0,12.63301,10.44545,6.62561,12.75326,17.08345,57.37467,55.15123,46.43095,19.02705,23.13903
2018-05-06 03:58:00,359043379931766718,1.0,11.47493,14.79344,8.37729,12.51844,15.78129,48.42742,47.14762,19.87858,80.78692,98.86657
2018-05-06 03:59:00,3590433799317661768,1.0,11.78349,10.47043,8.14495,12.33505,12.19178,54.63545,53.2846,34.85522,26.23278,43.35065
2018-05-06 04:00:00,3590433799317661560,0.0,11.16753,12.0293,11.87913,9.7068,14.06127,39.45106,58.89526,12.87511,54.18099,20.76607
2018-05-06 04:01:00,3590433799317662485,1.0,14.5301,8.94233,7.71794,13.2083,11.75823,71.98054,72.99069,47.11598,75.72908,3.13161
2018-05-06 04:02:00,8630330696303482469,1.0,4.80458,16.84769,10.89278,17.36976,14.26622,53.68392,66.74589,77.8388,6.04804,47.04136
2018-05-06 04:03:00,3590433799317661388,1.0,12.17102,13.39792,6.51422,8.46926,15.70291,67.03032,58.17335,6.9983,98.90568,46.52603
2018-05-06 04:04:00,3590433799317661461,1.0,10.9883,8.87526,9.63969,11.2381,17.44145,51.24773,66.45251,97.55868,99.07814,41.89712
2018-05-06 04:05:00,8630330696303482469,0.0,13.21241,13.19116,10.79995,9.60955,13.55676,50.5179,55.63684,18.57514,54.70323,90.82268
2018-05-06 04:06:00,863033069630348446,0.0,10.1828,11.08415,13.40128,11.54583,12.6899,82.98119,46.90252,54.0622,86.44098,42.66322
2018-05-06 04:07:00,8630330696303481073,1.0,9.47384,12.32611,11.37212,11.87755,16.41093,47.50058,75.58446,89.60742,8.46481,42.47733
2018-05-06 04:08:00,359043379931766932,1.0,11.13156,10.74495,6.52648,13.82685,15.42796,65.58603,52.81021,47.26521,63.14425,9.28201
2018-05-06 04:09:00,359043379931766841,1.0,14.21763,14.97317,11.53314,8.85833,11.95348,34.06078,54.01283,20.77182,57.10867,1.44149
2018-05-06 04:10:00,3590433799317661404,0.0,8.35791,16.81985,10.08371,12.92529,14.19436,55.54366,61.22644,55.26861,23.69069,60.9076
2018-05-06 04:11:00,8630330696303481008,0.0,9.09539,13.37951,12.14797,7.29986,12.51991,67.45484,55.52551,20.95117,51.05985,39.03598
2018-05-06 04:12:00,8630330696303481628,1.0,12.82954,7.27525,9.68334,14.50789,10.12117,42.9875,79.35132,91.41131,5.79224,29.94425
2018-05-06 04:13:00,359043379931766288,1.0,9.66926,8.87971,9.15112,14.59871,10.86493,45.72115,69.92224,81.29563,55.25128,84.93948
2018-05-06 04:14:00,8630330696303482485,1.0,7.72081,10.4265,8.55642,15.01116,9.04917,40.48757,50.88152,7.56367,34.90445,31.65024
2018-05-06 04:15:00,8630330696303481198,1.0,9.33849,10.95389,10.53728,13.00461,12.31906,46.34479,49.61068,28.62497,91.51331,67.73378
2018-05-06 04:16:00,359043379931766486,0.0,11.21267,13.05154,8.31794,13.26387,11.3221,55.735,65.90606,61.069,16.35108,42.80451
2018-05-06 04:17:00,863033069630348917,0.0,8.46347,11.87935,8.35028,11.34825,8.77577,53.40145,81.06474,38.08816,67.08967,29.39251
2018-05-06 04:18:00,8630330696303481891,1.0,13.15436,9.66594,12.43539,9.85579,10.91125,68.19286,32.4521,3.94109,56.25396,23.01192
2018-05-06 04:19:00,8630330696303481198,0.0,7.69929,12.60437,6.99042,12.37047,10.41417,89.06744,57.33305,96.33595,25.84665,26.25367
2018-05-06 04:20:00,863033069630348388,1.0,7.55586,13.04579,10.00134,14.08984,10.28004,60.38206,39.78659,66.86182,23.27261,76.04636
2018-05-06 04:21:00,359043379931766684,1.0,11.52978,11.0825,8.51841,12.37709,11.81132,52.07381,46.06398,41.9357,66.7239,18.69242
2018-05-06 04:22:00,863033069630348388,0.0,10.74944,11.67905,15.0458,8.18709,14.4445,39.46989,48.07444,46.38645,68.36586,24.93958
2018-05-06 04:23:00,3590433799317662311,1.0,13.27477,11.3262,8.19778,12.40861,16.28632,48.83719,70.27803,44.47313,9.02432,60.50794
2018-05-06 04:24:00,3590433799317661909,1.0,8.31457,15.18297,10.91107,15.1203,13.74772,55.12693,44.46679,76.48024,28.65524,61.55306
2018-05-06 04:25:00,3590433799317661594,1.0,13.58604,8.17731,11.65027,10.23382,14.07201,59.18028,76.31792,92.89748,81.25763,65.94302
2018-05-06 04:26:00,3590433799317662329,0.0,7.23287,17.3498,17.38894,6.46165,13.63093,64.67527,65.07111,19.02978,58.93112,44.39914
2018-05-06 04:27:00,3590433799317661735,1.0,10.10134,13.81262,8.94684,11.74288,13.11787,75.35459,58.25793,87.6087,1.82813,69.87513
2018-05-06 04:28:00,359043379931766809,1.0,8.88853,13.84824,11.04875,13.64836,14.72955,58.51733,43.70583,54.85024,15.14429,96.43024
2018-05-06 04:29:00,8630330696303481313,1.0,7.6545,16.08415,8.46222,14.75341,12.8706,57.17327,63.53484,79.3872,18.42635,35.65885
2018-05-06 04:30:00,8630330696303481586,0.0,6.72086,12.48179,10.76232,16.03869,15.48868,55.95667,58.32009,28.21407,75.09001,1.13117
2018-05-06 04:31:00,359043379931766734,1.0,12.6249,12.37272,10.61724,9.38491,12.17157,44.27465,61.83214,38.51083,73.95864,32.573
2018-05-06 04:32:00,8630330696303481644,1.0,13.37072,7.34684,13.206,12.84199,9.4231,42.80309,32.60228,85.74001,53.51064,46.77703
2018-05-06 04:33:00,8630330696303481503,0.0,13.93901,8.17744,11.57501,13.69232,11.98483,78.62948,56.3438,20.42849,85.58508,67.54297
2018-05-06 04:34:00,8630330696303482436,0.0,11.03804,14.79264,10.43699,6.29764,13.85484,50.88572,59.31941,2.93423,60.74888,92.11111
2018-05-06 04:35:00,3590433799317661461,1.0,9.73175,10.23976,10.16111,12.22761,14.34773,45.30823,70.89589,25.76919,7.40287,91.94388
2018-05-06 04:36:00,8630330696303481867,1.0,10.63531,12.56741,9.02048,8.08152,12.8482,63.26162,48.43216,38.37001,8.84482,34.71483
2018-05-06 04:37:00,863033069630348917,1.0,11.44099,10.24492,9.75617,9.39542,13.08226,62.74362,41.61635,65.54466,60.23106,57.71257
2018-05-06 04:38:00,8630330696303481578,0.0,9.69414,11.54187,12.54227,11.58078,11.16539,45.72808,37.5798,60.47726,16.75521,63.36759
2018-05-06 04:39:00,3590433799317662402,0.0,12.96085,11.68538,12.4114,9.8327,12.33818,48.34756,57.39464,2.50213,17.13857,32.10455
2018-05-06 04:40:00,8630330696303482212,1.0,13.90481,9.94749,4.9765,13.48121,10.92431,77.00376,56.90969,36.41856,87.95216,40.29379
2018-05-06 04:41:00,3590433799317661479,1.0,11.74969,12.73929,7.69241,9.35591,11.41226,35.64098,54.81194,90.12014,16.29725,3.73445
2018-05-06 04:42:00,359043379931766080,1.0,12.48513,12.89257,4.8295,12.11645,8.86872,58.81203,55.63987,12.5784,91.15735,78.61019
2018-05-06 04:43:00,863033069630348271,1.0,14.19945,6.57204,11.66852,15.6492,7.43377,44.73498,61.68819,62.3147,92.68657,94.54087
2018-05-06 04:44:00,8630330696303481792,1.0,11.10306,9.14782,13.32952,8.20815,14.98847,61.31938,41.6269,75.18689,42.57605,24.66346
2018-05-06 04:45:00,359043379931766668,0.0,9.40709,13.46693,12.68479,8.1168,13.23345,57.04402,34.09633,97.93326,91.44774,95.18242
2018-05-06 04:46:00,3590433799317662105,1.0,10.42581,16.25761,9.30892,13.56531,12.72742,66.08343,51.28333,50.474,11.6347,93.1166
2018-05-06 04:47:00,863033069630348420,1.0,14.90765,10.33771,6.70236,13.2045,14.86838,49.30238,56.54121,80.95523,47.76826,9.90861
