ts	imei	mwra	p.android.chrome	p.system	p.android.externalstorage	p.android.packageinstaller	p.android.documentsui	p.android.gm	p.android.settings	p.inputmethod.latin	p.notifier	p.katana	p.dogalize	p.android.defcontainer	p.google	p.android.gms	p.olauncher	p.android.vending	p.browser.provider	p.process.gapps	p.gms.persistent	p.simulator
2018-05-07 01:53:00	3590433799317662279	1.00000	7.83649	10.30414	12.54147	8.45574	10.22532	9.68524	8.58471	41.35443	0.00113	69.96270	37.32695	34.79217	86.95379	73.41895	95.17050	32.12772	21.28970	37.23509	6.59419	24.46974
2018-05-07 01:54:00	3590433799317661073	1.00000	9.11466	11.14915	11.80607	9.14487	13.09366	9.26052	13.04603	53.33022	0.00254	46.47843	85.07005	24.46781	14.95300	1.42652	64.16766	83.82786	19.75374	94.60725	25.23417	59.61900
2018-05-07 01:55:00	8630330696303481990	0.00000	8.73679	10.33160	14.71618	14.08175	9.27899	10.19261	5.98484	61.56311	0.00116	49.17489	53.68664	80.42044	74.69952	5.01026	9.01244	91.89359	50.70536	74.32012	52.14026	81.06496
2018-05-07 01:56:00	8630330696303481958	0.00000	9.47565	13.07935	14.01101	14.86287	7.86509	9.97566	7.20208	34.30783	0.01720	25.70486	63.80738	72.78917	79.08346	32.15396	19.47329	77.58336	71.34254	36.12730	71.42754	63.96739
2018-05-07 01:57:00	863033069630348834	1.00000	12.62741	9.57331	11.65600	10.08457	11.69509	9.70965	12.55643	56.76810	0.00060	57.13453	43.43395	58.94378	73.38822	27.92273	25.90589	59.01052	7.04963	62.61430	38.65221	49.52918
2018-05-07 01:58:00	8630330696303481537	1.00000	6.48180	11.59550	12.56902	8.70293	11.82922	10.66246	14.79320	38.08090	0.00393	60.01781	56.52062	79.07354	41.44832	44.64674	17.01319	25.55552	96.86323	94.59106	98.75308	48.09462
2018-05-07 01:59:00	359043379931766007	1.00000	11.67241	8.95927	6.63257	8.86493	8.92877	7.37165	10.53671	62.11870	0.00033	40.41398	52.48548	33.29904	90.41527	64.69445	40.87730	95.18510	85.39619	49.32765	87.81222	30.99091
2018-05-07 02:00:00	8630330696303481602	1.00000	15.94473	9.38113	7.69837	10.38290	8.04725	8.11061	14.27400	35.10279	0.00048	44.56337	59.70440	96.42090	20.38694	14.57872	35.18915	65.55839	15.50962	50.08492	75.66341	29.23306
2018-05-07 02:01:00	3590433799317661966	0.00000	11.28198	12.47572	12.60496	12.91001	9.67798	8.88127	12.58791	43.51014	0.00940	50.88453	67.43137	54.11405	27.17490	81.31290	54.28245	7.20204	52.31861	43.13875	36.71202	63.81328
2018-05-07 02:02:00	863033069630348719	1.00000	16.11453	7.56829	7.39640	9.47423	8.24636	9.59745	15.24700	57.17014	0.00011	47.80922	44.70364	34.25145	91.37737	14.77877	87.85453	85.04103	66.44133	47.75722	99.67587	20.79591
2018-05-07 02:03:00	8630330696303481610	0.00000	16.17192	6.25373	7.88485	7.99664	7.42157	9.23362	11.72403	59.05279	0.00006	32.81597	58.16432	99.14511	51.88892	46.80586	18.07725	6.10710	25.61221	93.51355	59.09307	43.54900
2018-05-07 02:04:00	8630330696303482311	1.00000	14.92731	13.94213	3.94013	7.42288	7.89872	5.84484	12.15730	55.60419	0.04072	42.83830	62.51692	86.46501	40.14588	46.26592	15.19150	11.80268	52.84598	8.05328	53.60587	75.60314
2018-05-07 02:05:00	359043379931766189	0.00000	9.54075	16.78269	12.04298	12.85708	11.44043	11.96706	9.86593	65.90061	0.69603	66.82255	51.37854	18.37489	93.13453	51.02883	71.08757	84.17062	5.34139	54.23495	29.54101	80.04225
2018-05-07 02:06:00	8630330696303481719	1.00000	13.98350	8.88227	11.13980	12.84552	9.60034	10.62986	15.90112	46.77868	0.00032	41.82076	27.71280	66.38507	69.73403	49.81980	1.01543	36.22496	93.06118	45.30205	90.85389	48.23548
2018-05-07 02:07:00	8630330696303481669	0.00000	8.95372	11.12760	10.98452	9.05906	11.71588	14.22881	12.65742	60.15419	0.00249	34.76625	54.82238	84.34555	79.90435	3.01220	41.91822	84.75565	37.34082	25.82224	71.43390	80.07448
2018-05-07 02:08:00	8630330696303481180	0.00000	12.71028	10.85335	13.65659	10.56863	7.97863	3.93617	6.51508	59.18636	0.00187	56.46751	57.57473	99.51885	28.48985	44.90566	18.72083	85.86827	73.24586	20.49630	70.80911	86.81959
2018-05-07 02:09:00	8630330696303481115	1.00000	9.86253	8.54285	11.97761	9.15160	11.08550	9.57819	9.84916	47.76583	0.00024	56.60069	69.07507	5.78734	98.78519	1.26563	67.50215	24.96460	51.01996	11.28963	41.64375	81.16644
2018-05-07 02:10:00	8630330696303481628	1.00000	9.79520	13.60472	8.47924	7.19996	7.82560	8.92946	12.16786	68.81869	0.02902	32.06399	44.67357	14.48749	27.84665	64.11857	32.95491	17.64310	14.99331	81.98487	60.12025	80.26654
2018-05-07 02:11:00	3590433799317662329	1.00000	8.41660	15.97037	13.96962	5.40123	9.44601	5.91396	12.01929	75.95926	0.30892	41.69072	67.83268	41.39292	39.49746	11.54727	33.52842	69.00550	42.75477	47.69103	94.53429	36.73552
2018-05-07 02:12:00	3590433799317661974	0.00000	9.85116	13.30037	12.74595	12.97266	10.04684	9.71368	8.39764	64.18561	0.02144	46.37643	64.18193	14.63619	28.47534	79.42843	44.73702	75.06279	17.74696	23.02989	91.83105	16.94264
2018-05-07 02:13:00	3590433799317661883	1.00000	8.21082	13.47003	12.33726	7.11109	14.60965	9.59236	13.53871	48.14972	0.02542	32.76832	58.61692	32.02520	81.39496	16.77960	49.63839	43.83385	85.72666	9.33010	73.12935	61.73892
2018-05-07 02:14:00	3590433799317662006	0.00000	9.03647	13.01103	12.92455	13.77486	9.76629	10.59323	6.51955	67.72748	0.01611	40.70211	63.89791	44.62958	5.44476	17.87370	56.19729	98.01814	37.32630	51.11901	64.43676	56.04272
2018-05-07 02:15:00	863033069630348594	1.00000	13.87028	9.99339	5.81648	9.20010	7.38784	9.11521	14.34893	47.81116	0.00082	59.50689	44.90915	58.71207	1.91738	68.95169	26.22735	31.84457	78.84750	32.28195	88.39071	38.53681
2018-05-07 02:16:00	8630330696303481065	1.00000	7.95285	17.39748	13.62966	9.00369	9.23753	7.56193	16.76005	45.98034	1.28709	72.52394	44.03394	56.99463	47.14100	17.00519	77.92609	44.15439	36.75458	72.53494	92.22325	91.17873
2018-05-07 02:17:00	3590433799317661594	0.00000	9.21577	13.27229	11.33701	11.75928	11.36924	12.63837	8.49989	67.53398	0.02083	42.62826	47.01878	1.91614	90.67684	73.68160	18.47129	66.94618	21.68760	19.36764	6.26334	62.25333
2018-05-07 02:18:00	863033069630348388	1.00000	9.84577	10.49836	16.01053	14.23558	11.64588	12.73663	9.87071	59.12572	0.00133	48.51275	60.95014	41.08359	25.76514	82.35012	53.62309	80.54159	98.74651	84.82156	77.97133	69.53177
2018-05-07 02:19:00	3590433799317661693	0.00000	14.50635	7.92770	7.45891	9.67732	6.57469	9.62244	15.40959	69.15005	0.00015	55.63456	60.10539	42.50912	16.03324	95.53596	82.09028	91.32600	30.69206	22.30018	7.07071	66.97938
2018-05-07 02:20:00	3590433799317662162	1.00000	18.60212	11.17294	7.60778	10.44904	10.91989	8.67372	15.77506	62.34885	0.00257	44.94577	49.39220	59.54917	1.40861	35.08249	48.87184	2.44029	29.81130	13.15450	69.76892	28.75603
2018-05-07 02:21:00	3590433799317661586	0.00000	9.60376	15.01648	14.67971	10.80411	9.54828	9.24138	10.57269	69.30198	0.11904	56.11998	51.31832	79.63997	19.59156	81.79523	29.57551	51.37123	74.60947	14.86366	70.41269	62.30915
2018-05-07 02:22:00	863033069630348164	1.00000	14.28234	5.52225	10.74701	9.78977	9.48078	8.85430	10.64757	49.91934	0.00004	48.09060	56.45013	22.15312	49.00893	92.39293	21.65836	7.73188	87.30525	2.73657	96.58067	50.11759
2018-05-07 02:23:00	8630330696303481008	0.00000	6.46660	14.53797	11.46050	14.79220	9.58652	11.83235	12.04598	53.62369	0.07385	41.24007	47.40887	38.51944	29.85724	92.95416	47.36382	40.25139	7.66171	8.25461	5.79587	94.36670
2018-05-07 02:24:00	3590433799317662121	0.00000	8.49317	14.54724	13.02560	12.71941	9.80129	9.51778	10.17968	48.40187	0.07447	33.55032	50.94185	45.54690	35.76140	52.88319	53.22933	95.35194	76.99447	59.50230	6.82688	15.72255
2018-05-07 02:25:00	3590433799317662022	0.00000	9.62875	11.42343	11.73102	13.59191	7.07657	8.34217	8.67433	25.16659	0.00337	67.03237	51.45840	88.89924	81.98639	91.15338	28.45637	10.97626	18.05004	59.10672	91.70252	90.29347
2018-05-07 02:26:00	863033069630348032	1.00000	11.95161	17.76383	4.40622	6.36493	7.92184	8.38727	15.10228	68.07219	1.85651	47.17256	45.68208	83.85452	82.83100	14.87543	8.27280	52.80026	70.19059	2.55806	90.29382	71.22337
2018-05-07 02:27:00	3590433799317662121	0.00000	7.61277	7.38341	12.89110	15.93689	7.32942	12.28827	13.14571	42.23035	0.00012	42.02366	54.92634	92.67763	37.15424	85.07957	1.88314	89.87670	10.93788	72.30031	61.31309	44.83849
2018-05-07 02:28:00	863033069630348776	1.00000	9.79860	8.79590	10.62716	7.39619	9.48964	8.86350	10.11274	64.15252	0.00028	65.80629	35.82263	81.64174	80.04834	94.23794	11.35342	54.71999	14.71221	69.84313	64.53517	9.32478
2018-05-07 02:29:00	3590433799317661628	1.00000	12.72691	11.74669	10.00802	10.21789	10.97462	9.63095	13.96593	45.18485	0.00456	44.45829	56.66404	48.18960	55.65827	24.69986	88.53694	24.63284	53.78564	86.46311	55.10233	77.33573
2018-05-07 02:30:00	8630330696303482253	0.00000	8.57122	9.51763	13.19043	12.78131	6.95322	12.06313	14.42547	35.69546	0.00051	50.90717	41.07900	3.88935	90.73043	43.10845	59.55190	41.24692	46.26553	21.69920	83.88140	8.45584
2018-05-07 02:31:00	3590433799317662196	0.00000	9.85068	14.02570	13.93325	11.90666	8.81067	8.96516	7.14695	79.37804	0.04426	43.54355	71.61024	81.92655	94.33104	89.63498	92.08422	81.93700	92.73884	34.45084	40.52933	29.97836
2018-05-07 02:32:00	8630330696303481768	1.00000	11.31530	8.70672	13.06455	9.70237	14.95905	12.51825	13.70641	54.79495	0.00027	64.87097	26.18517	1.69494	26.79804	78.87823	65.06562	70.54069	94.05642	18.40435	73.44461	87.11210
2018-05-07 02:33:00	359043379931766809	1.00000	8.60590	11.87219	11.14772	8.21985	13.80925	13.11752	15.74357	49.65059	0.00521	49.20650	56.16771	88.60760	17.29088	79.82250	71.61316	70.95678	67.62976	57.07379	31.09445	38.92968
2018-05-07 02:34:00	8630330696303481032	1.00000	7.73738	10.79607	9.78460	8.57136	14.53012	12.10141	11.98918	57.63615	0.00179	64.87186	37.49218	31.04990	11.36317	4.97811	65.22814	61.96685	71.22321	32.95433	0.35621	7.38225
2018-05-07 02:35:00	359043379931766387	0.00000	9.10183	9.85083	14.59227	10.50735	11.33704	13.74939	12.00125	55.81798	0.00074	26.82200	43.45910	33.18430	40.30341	10.93414	34.65300	14.38753	37.94169	44.09099	41.96218	75.97173
2018-05-07 02:36:00	3590433799317662329	1.00000	13.00234	11.41915	7.66883	8.10322	10.68330	9.04997	13.25253	62.82719	0.00330	55.23963	36.42010	8.17252	26.70103	74.07191	22.21252	66.96161	28.44932	40.22678	55.08782	51.55057
2018-05-07 02:37:00	359043379931766189	1.00000	7.51503	13.83628	10.01611	9.34422	14.43124	8.63922	12.84905	51.62235	0.03658	59.63191	37.09242	57.93965	55.86655	21.92565	47.58354	5.69200	57.43606	33.30796	43.17923	69.87111
2018-05-07 02:38:00	3590433799317661701	1.00000	7.46293	13.41941	11.04812	10.87559	11.08339	7.10002	11.14592	51.73514	0.02410	53.50309	38.14331	68.59648	44.15613	34.00776	32.86694	44.54437	56.16126	70.35648	36.75163	28.54083
2018-05-07 02:39:00	8630330696303481024	0.00000	8.19765	8.22840	11.76307	14.89021	6.22800	18.17438	15.20004	49.57990	0.00016	72.49869	58.25244	62.11656	37.62222	93.30174	74.14903	44.46562	52.08848	28.10645	85.90562	88.34321
2018-05-07 02:40:00	3590433799317661867	1.00000	11.02395	8.15688	11.60860	10.33207	10.59517	7.35551	9.69995	63.79646	0.00017	49.92400	55.59022	42.20491	85.35228	87.55645	82.50126	33.07152	37.71057	26.16508	46.61219	75.69673
2018-05-07 02:41:00	8630330696303481081	1.00000	7.84885	12.88690	15.33149	8.03680	11.69070	9.79703	16.35206	64.49524	0.01419	45.67036	48.89141	57.51798	46.58294	17.65664	34.54683	97.03141	62.75667	56.16768	0.23639	82.69690
2018-05-07 02:42:00	3590433799317661594	0.00000	5.28728	12.54304	16.29496	11.92048	7.95749	7.87881	8.12467	64.17536	0.01006	57.05602	46.90725	33.61548	74.74540	45.45437	13.84919	2.41180	22.25860	40.44558	16.36493	29.04649
2018-05-07 02:43:00	3590433799317661693	0.00000	8.91607	10.08402	10.45403	14.01027	11.04133	12.69348	9.38338	50.85623	0.00092	57.52217	15.54490	77.74086	93.52244	74.09430	94.35013	82.69890	3.51188	28.63555	83.85654	43.89010
2018-05-07 02:44:00	8630330696303481016	0.00000	6.38707	14.15622	9.26048	13.14625	9.77128	11.41374	11.75151	63.38479	0.05037	44.02962	65.09736	40.94931	43.06229	98.82799	24.60577	53.18025	80.46587	63.87515	10.49328	2.07586
2018-05-07 02:45:00	8630330696303481156	0.00000	7.31461	10.74762	10.94704	12.63008	7.86213	14.07837	15.24920	51.22088	0.00173	76.76029	39.79061	83.53047	56.31829	80.52899	77.36206	13.78986	43.98008	92.98209	93.54562	94.23437
2018-05-07 02:46:00	3590433799317662113	1.00000	13.43428	9.43543	12.91076	10.89040	8.54961	10.71713	13.17893	70.09202	0.00050	48.78047	34.86191	73.63856	82.19190	2.75292	79.96376	27.52623	23.60710	13.73020	24.07497	34.02814
2018-05-07 02:47:00	359043379931766338	1.00000	9.93489	14.56855	14.60517	7.47589	10.59441	7.84086	13.01111	70.02860	0.07608	56.81815	38.78138	17.30162	64.75154	20.28416	12.80159	47.75132	11.02942	0.14800	32.52654	2.42747
2018-05-07 02:48:00	863033069630348529	0.00000	9.11608	14.98070	15.87913	13.09505	8.55709	9.13507	11.83708	47.51931	0.11484	54.25733	29.56085	57.77554	61.43252	39.21960	49.61338	16.71609	69.88635	73.41628	7.72684	76.00313
2018-05-07 02:49:00	3590433799317661529	1.00000	8.36800	14.62844	14.91028	8.89194	12.32591	10.45740	16.64435	33.37514	0.08077	50.52984	57.92110	55.58049	61.64788	77.27447	63.93848	99.31242	50.64950	76.96504	39.80667	45.87613
2018-05-07 02:50:00	3590433799317661768	1.00000	13.35244	10.35835	8.41355	8.45042	9.79661	9.41386	14.84002	63.46261	0.00117	46.80244	53.76081	82.32555	97.81719	18.75261	9.74182	47.70747	35.77203	86.93622	1.18878	27.61876
2018-05-07 02:51:00	359043379931766486	1.00000	11.94907	6.78650	10.06287	10.56504	10.80595	8.74185	10.23688	61.84698	0.00008	25.34322	44.98039	74.87206	68.08143	98.17574	79.15417	28.90031	56.04191	26.56875	61.60757	39.56232
2018-05-07 02:52:00	8630330696303481867	1.00000	8.71487	8.44135	11.85700	10.91686	14.57490	13.11929	12.93690	61.02809	0.00024	45.17418	74.71254	63.34540	85.61314	46.04408	59.19421	47.86665	70.82554	70.69440	45.92101	16.85108
2018-05-07 02:53:00	8630330696303481453	1.00000	9.01069	13.22076	12.23905	10.95214	12.43581	8.10689	8.95308	76.10323	0.01981	51.09619	40.45822	57.72554	36.53825	46.05249	96.53407	25.01164	92.87555	72.36529	82.42923	97.47883
2018-05-07 02:54:00	3590433799317662303	1.00000	8.22749	14.32762	16.23656	9.68881	10.24168	8.27937	15.30425	60.80067	0.05982	38.05737	57.13869	39.37413	67.41970	37.61994	54.24733	34.30990	1.90134	62.32667	29.45172	4.50623
2018-05-07 02:55:00	359043379931766874	1.00000	9.02633	9.74359	14.21155	10.13259	12.34627	10.25205	10.44564	46.25143	0.00066	49.04464	42.22682	76.52581	32.05648	10.52566	87.52694	88.06807	69.80218	9.26167	58.26490	74.40565
2018-05-07 02:56:00	359043379931766593	0.00000	9.08258	10.08705	13.36495	8.89942	12.75597	10.09083	14.19725	52.32962	0.00090	52.24228	35.02544	0.34386	49.65292	24.99057	28.89519	95.58021	98.35556	17.48727	28.10476	52.41031
2018-05-07 02:57:00	863033069630348495	0.00000	8.57316	6.64716	13.88257	12.73654	8.08807	15.82568	11.55470	72.12297	0.00010	46.43751	57.38395	73.11009	40.90501	58.15151	64.66477	38.33990	91.01521	59.17323	47.79730	55.75257
2018-05-07 02:58:00	8630330696303481586	0.00000	10.19139	14.02589	10.11502	11.25406	10.10724	9.53693	12.31987	71.93018	0.04423	21.91140	46.48753	59.00061	38.71705	43.72108	86.80057	62.29853	0.92323	30.00061	52.59114	84.63788
2018-05-07 02:59:00	8630330696303481818	1.00000	9.61458	15.44224	14.05402	8.05690	12.29660	8.97826	14.40978	38.00096	0.18220	45.02278	56.16870	58.30164	48.30369	25.78454	34.98786	35.15183	4.10000	49.47971	10.95082	10.75894
2018-05-07 03:00:00	8630330696303482253	1.00000	9.64219	10.34116	9.85954	6.78963	9.86465	11.14824	12.84345	44.80613	0.00123	34.80601	44.61648	33.20747	76.50400	5.21754	80.61166	89.32581	1.70473	18.79942	41.80691	8.99394
2018-05-07 03:01:00	3590433799317661909	0.00000	11.24525	12.26892	5.07755	9.48621	6.75160	7.64135	15.14292	44.75715	0.00770	55.59836	50.09431	69.74222	87.63283	82.80094	26.61846	1.05589	27.05445	95.25311	29.58187	5.49550
2018-05-07 03:02:00	863033069630348818	0.00000	6.78483	12.29219	13.66348	12.81900	8.07504	12.02053	14.07767	63.81027	0.00784	58.68497	23.11303	27.60399	86.58732	3.69826	82.30028	28.37105	61.66553	50.26135	94.05359	91.25575
2018-05-07 03:03:00	863033069630348479	1.00000	12.62159	6.37762	9.75539	5.03852	11.99532	10.27018	11.65795	68.90866	0.00009	29.77074	46.55601	24.06192	60.14141	81.80132	58.95800	9.11939	19.05659	94.97702	5.31905	19.22313
2018-05-07 03:04:00	359043379931766643	1.00000	11.84029	8.87108	6.71787	5.89823	7.51738	10.26315	14.08677	54.73604	0.00028	48.25201	32.08275	87.15469	82.76131	56.23760	34.13037	22.80172	45.53271	71.58868	32.68105	63.70482
2018-05-07 03:05:00	359043379931766049	1.00000	10.44004	9.58682	11.63514	14.72488	8.74139	14.48690	15.84903	53.52036	0.00056	42.84854	64.67571	50.62876	94.60496	47.86123	91.06457	20.40089	29.61679	1.65440	15.78652	39.14748
2018-05-07 03:06:00	8630330696303481883	0.00000	10.37170	16.01731	15.76566	12.85573	10.49254	12.94069	8.47487	51.22932	0.32379	56.48476	53.48330	57.78362	12.07923	78.43345	81.83250	65.23469	98.06288	12.71032	10.37090	37.63280
2018-05-07 03:07:00	8630330696303481636	0.00000	15.55558	8.82602	7.04616	10.26835	10.39482	7.44295	12.04257	49.79758	0.00029	43.65017	39.35150	55.52549	66.91294	98.27406	44.61920	88.23675	15.12927	45.31161	76.22809	23.70907
2018-05-07 03:08:00	359043379931766486	1.00000	15.64587	12.13654	6.02694	10.61493	8.14563	6.29428	12.49721	46.46625	0.00673	52.13741	69.50157	45.62511	77.80416	66.03320	27.79804	30.74800	38.90555	47.73161	19.16293	40.12356
2018-05-07 03:09:00	8630330696303481511	1.00000	13.34652	5.92589	6.34590	6.46075	6.95170	10.21029	14.96863	50.72424	0.00007	31.44024	49.64793	68.98500	52.91204	97.44127	17.50708	23.44311	27.88192	59.18375	59.12223	98.30767
2018-05-07 03:10:00	863033069630348859	1.00000	7.71508	12.77444	13.00589	10.05220	13.89994	11.71621	15.14735	57.34502	0.01266	60.37385	40.43504	26.38195	70.39982	75.85993	37.08171	40.91762	81.10248	4.03991	72.29921	56.45273
2018-05-07 03:11:00	863033069630348230	1.00000	8.29953	13.74230	14.64661	12.11964	10.67093	8.63110	11.56671	58.57291	0.03332	63.48896	56.27337	78.70816	76.11974	4.07616	33.82088	84.64568	82.37256	29.88065	31.56888	91.74942
2018-05-07 03:12:00	3590433799317661107	1.00000	9.55365	12.42282	10.74834	9.80764	11.61124	9.93639	14.64028	65.95640	0.00895	38.84485	36.33073	79.33934	45.78929	15.51088	0.33999	92.92832	41.76356	47.21223	41.77709	53.71239
2018-05-07 03:13:00	8630330696303482378	1.00000	10.92095	7.84363	7.02402	6.09142	6.78169	8.97385	11.53469	45.68949	0.00017	45.71859	57.84931	86.69261	7.59114	39.21247	82.79745	31.04210	5.50189	21.18203	43.62657	18.90747
2018-05-07 03:14:00	3590433799317661669	1.00000	10.16868	11.09839	13.81184	13.28790	13.20469	14.00093	14.82856	53.68194	0.00243	45.03293	60.37552	95.64237	13.43756	99.91184	31.48473	49.71475	45.61964	64.77747	58.10114	28.17323
2018-05-07 03:15:00	8630330696303481297	0.00000	6.36714	14.42441	13.63606	14.14125	12.42871	17.03675	11.99695	60.74638	0.06586	35.36592	59.51214	46.22185	5.96348	79.35989	71.26679	56.24836	67.11312	27.63258	72.86267	22.31678
2018-05-07 03:16:00	3590433799317662345	1.00000	11.77513	9.75647	9.68300	6.87375	11.70896	9.66068	10.97311	78.38304	0.00064	48.05830	58.50872	21.85258	78.27240	68.80361	84.46821	89.61088	33.17526	36.93108	27.60123	18.22408
2018-05-07 03:17:00	3590433799317662212	0.00000	9.38016	6.56908	12.49325	12.54454	7.30571	11.45834	9.28517	54.66980	0.00007	44.60436	35.97949	66.40357	63.44402	42.96913	79.42816	76.43685	21.80126	45.79423	46.03162	54.86270
2018-05-07 03:18:00	8630330696303481024	1.00000	11.94648	11.49340	8.82103	9.40726	9.89999	8.69641	12.50337	66.19839	0.00355	68.08395	59.59137	94.48437	90.52388	12.90884	95.19941	38.08151	86.17123	58.99985	58.04728	69.01817
2018-05-07 03:19:00	359043379931766296	0.00000	7.90884	6.73888	12.06580	12.00506	7.59296	13.27556	13.02603	63.44326	0.00009	50.08355	51.36472	23.07154	13.93400	67.45016	40.13565	96.53639	19.27231	78.95860	39.65863	75.44753
2018-05-07 03:20:00	863033069630348750	1.00000	12.02445	11.09196	8.59950	6.37564	9.38821	11.05067	15.14641	51.12180	0.00240	39.39245	29.21419	44.02329	8.29695	0.13081	91.45317	85.98073	77.72305	13.11217	37.22938	98.75482
2018-05-07 03:21:00	863033069630348123	1.00000	13.24640	12.74153	8.98428	9.33124	7.18170	8.90019	14.50784	53.23115	0.01232	53.60854	54.75521	97.41502	59.47833	50.09604	66.44555	24.73914	47.41426	53.70850	67.52861	53.29982
2018-05-07 03:22:00	3590433799317662261	1.00000	14.42094	7.10133	8.20039	8.04585	8.09067	8.65929	12.05569	57.46514	0.00005	45.89318	56.27210	96.49569	34.53848	46.61961	16.57772	94.17833	12.45492	14.98844	34.58245	26.85382
2018-05-07 03:23:00	8630330696303482212	0.00000	7.14130	6.56254	12.86729	12.77935	8.03590	11.52396	9.35886	58.12341	0.00007	47.77753	40.20000	54.88287	97.44278	46.96077	27.64070	99.29073	69.56895	28.64625	61.29605	12.81272
2018-05-07 03:24:00	3590433799317661834	1.00000	3.79687	12.07598	11.37084	14.95228	7.99674	15.04212	12.88939	46.87492	0.00636	51.63951	47.29466	56.87315	15.93900	21.50677	61.18577	34.68775	10.68977	1.70892	25.85226	12.81995
